dj_pts,dj_rank,dj_odds,opp_pts,opp_rank,opp_odds,dj_win,age_c,age_c_sq,is_outdoor,is_five_sets,5SMA,ATP500,Grand Slam,Masters 1000,Masters Cup,Clay,Grass,2nd Round,3rd Round,4th Round,Quarterfinals,Round Robin,Semifinals,The Final
9720,1,1.3,4745,6,3.5,1,4.774811772758383,22.798827465272055,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1
10220,1,1.07,739,72,9.0,1,5.262149212867897,27.690214338486225,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
10220,1,1.16,923,55,5.0,1,5.262149212867897,27.690214338486225,1,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0
10220,1,1.14,1315,34,5.5,1,5.264887063655031,27.7190357930421,1,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
10220,1,1.2,2360,12,4.5,1,5.270362765229294,27.776723677115367,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
10220,1,1.36,1350,30,3.2,1,5.273100616016428,27.805590106632838,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
10860,1,1.01,524,109,26.0,1,5.2813141683778255,27.892279345108363,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0
10860,1,1.03,1050,44,15.0,1,5.284052019164953,27.92120574124122,1,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0
10860,1,1.05,1405,29,11.0,1,5.29226557152635,28.008074879563125,1,1,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0
10860,1,1.04,703,87,13.0,1,5.322381930184804,28.32774941075772,1,0,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0
10860,1,1.16,1583,29,5.0,1,5.327857631759066,28.386066944293326,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0
10860,1,1.03,652,97,15.0,1,5.330595482546201,28.415248198541967,1,0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0
10860,1,1.16,1359,34,5.0,1,5.333333333333336,28.44444444444447,1,0,1.0,0,0,1,0,1,0,0,0,0,0,0,1,0
10860,1,1.16,2265,15,5.0,1,5.336071184120463,28.473655682000764,1,0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1
11260,1,1.01,763,80,23.0,1,5.35797399041752,28.70788528199064,1,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0
11260,1,1.005,379,153,34.0,1,5.368925393566052,28.825359881678384,1,1,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0
11260,1,1.04,2200,16,13.0,1,5.374401095140314,28.884187131445408,1,1,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0
11260,1,1.06,2130,18,10.0,1,5.379876796714576,28.943074347827892,1,1,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0
11260,1,1.33,5385,6,3.4,1,5.385352498288846,29.002021530825914,1,1,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0
11260,1,2.1,9850,2,1.72,0,5.390828199863108,29.06102868043932,1,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1
11740,1,1.08,1628,30,8.0,1,5.434633812457221,29.53524467550331,0,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0
11740,1,1.12,1820,24,6.0,1,5.437371663244356,29.565010604252695,0,0,0.8,1,0,0,0,0,0,1,0,0,0,0,0,0
11740,1,1.03,1253,42,15.0,0,5.442847364818618,29.62458743671298,0,0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0
11830,1,1.12,3455,9,6.0,1,5.489390828199866,30.133411664724814,0,0,0.6,0,0,0,1,0,0,0,0,0,0,1,0,0
11830,1,1.4,6970,4,2.75,0,5.494866529774129,30.193558180031975,0,0,0.6,0,0,0,1,0,0,0,0,0,0,1,0,0
11830,1,1.33,5525,7,3.25,1,5.500342231348391,30.253764661954595,0,0,0.6,0,0,0,1,0,0,0,0,0,0,1,0,0
11830,1,1.57,9125,3,2.25,0,5.503080082135526,30.283890390396746,0,0,0.6,0,0,0,1,0,0,0,0,0,0,0,1,0
12030,1,1.01,1020,61,26.0,1,5.719370294318956,32.7111965635381,1,1,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
12030,1,1.01,1695,31,21.0,1,5.730321697467488,32.83658675646667,1,1,0.6,0,1,0,0,0,0,0,1,0,0,0,0,0
12030,1,1.44,2630,14,2.75,1,5.735797399041751,32.89937180285411,1,1,0.6,0,1,0,0,0,0,0,0,1,0,0,0,0
12030,1,1.57,5615,7,2.37,1,5.741273100616013,32.962216815857005,1,1,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0
12030,1,1.07,642,114,9.0,1,5.746748802190282,33.02512179547544,1,1,0.8,0,1,0,0,0,0,0,0,0,0,0,1,0
12030,1,1.83,8715,4,2.0,1,5.7549623545516795,33.11959170230701,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
11963,1,1.33,2369,22,3.4,1,5.8973305954825435,34.77850815241449,1,0,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0
11963,1,1.05,1825,33,11.0,0,5.900068446269678,34.810807670667096,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0
11873,1,1.01,910,85,21.0,1,5.916495550992472,35.00491960491372,1,0,0.8,0,0,0,0,1,0,1,0,0,0,0,0,0
11873,1,1.05,1364,47,11.0,1,5.921971252566735,35.06974351622682,1,0,0.8,0,0,0,0,1,0,0,0,0,1,0,0,0
11873,1,1.12,1946,28,6.0,0,5.9247091033538695,35.10217795936421,1,0,0.8,0,0,0,0,1,0,0,0,0,0,0,1,0
11463,1,1.11,1830,31,6.5,1,5.97125256673511,35.65585721574064,1,0,0.6,0,0,1,0,1,0,1,0,0,0,0,0,0
11463,1,1.16,1328,48,5.0,1,5.97672826830938,35.721280793208436,1,0,0.6,0,0,1,0,1,0,0,1,0,0,0,0,0
11463,1,1.57,7610,5,2.37,1,5.982203969883642,35.78676433729161,1,0,0.8,0,0,1,0,1,0,0,0,0,1,0,0,0
11463,1,1.16,1817,33,5.0,1,5.982203969883642,35.78676433729161,1,0,0.8,0,0,1,0,1,0,0,0,0,0,0,1,0
11463,1,2.62,9630,3,1.5,0,5.984941820670777,35.81952859681403,1,0,0.8,0,0,1,0,1,0,0,0,0,0,0,0,1
11063,1,1.01,241,253,26.0,1,6.009582477754961,36.11508155693946,1,0,0.8,0,0,0,0,1,0,1,0,0,0,0,0,0
11063,1,1.02,808,96,19.0,1,6.015058179329223,36.18092490071539,1,0,0.8,0,0,0,0,1,0,0,0,0,1,0,0,0
11063,1,1.02,673,119,19.0,1,6.017796030116358,36.2138690600842,1,0,0.8,0,0,0,0,1,0,0,0,0,0,0,1,0
11063,1,1.02,237,255,19.0,1,6.020533880903493,36.24682821110687,1,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,1
11313,1,1.02,846,92,19.0,1,6.034223134839152,36.411848841028046,1,1,0.8,0,1,0,0,1,0,1,0,0,0,0,0,0
11313,1,1.16,3958,9,5.0,1,6.050650239561946,36.61036832151104,1,1,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0
11313,1,3.0,9630,3,1.4,1,6.056125941136209,36.67666141490293,1,1,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0
11313,1,1.4,7500,5,3.0,1,6.061601642710471,36.74301447491028,1,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1
12113,1,1.01,255,253,26.0,1,6.1026694045174565,37.242573860833446,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0
12113,1,1.02,753,102,19.0,1,6.108145106091719,37.30943663707222,1,1,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0
12113,1,1.02,698,114,19.0,1,6.113620807665981,37.37635937992645,1,1,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0
12113,1,1.01,2440,20,21.0,1,6.121834360027378,37.47685593161182,1,1,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0
12113,1,1.03,1344,48,15.0,1,6.127310061601641,37.5439285910047,1,1,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0
12113,1,1.08,2915,12,8.0,1,6.13278576317591,37.61106121701313,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0
12113,1,1.22,4468,9,4.5,1,6.1382614647501725,37.678253809636935,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1
11113,1,1.01,541,145,23.0,1,6.280629705681044,39.44630949988315,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0
11113,1,1.01,675,121,26.0,1,6.286105407255306,39.51512119112439,1,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0
11113,1,1.03,1208,56,15.0,1,6.288843258042434,39.549549524225775,1,1,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0
11113,1,1.03,812,99,15.0,1,6.297056810403831,39.65292447345327,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0
11113,1,1.1,5533,8,7.0,1,6.3025325119781,39.721916064540984,1,1,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0
11113,1,1.4,8240,4,3.0,1,6.3080082135523625,39.79096762224407,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
11113,1,1.4,9980,2,3.0,0,6.31074606433949,39.82551588857636,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
10340,1,1.08,1439,40,8.0,1,6.450376454483234,41.607356404551695,0,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0
10340,1,1.22,1890,26,4.33,1,6.458590006844624,41.71338487651324,0,0,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0
10340,1,1.16,3366,10,5.0,1,6.461327857631758,41.74875768380821,0,0,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0
10340,1,2.0,9540,2,1.8,1,6.464065708418893,41.78414548275705,0,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1
10940,1,1.11,3760,8,6.5,1,6.48596851471595,42.06778757388662,0,0,0.8,0,0,0,1,0,0,0,0,0,0,1,0,0
10940,1,1.22,4950,5,4.33,1,6.491444216290212,42.13884801320764,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0
10940,1,1.14,2945,12,5.5,1,6.496919917864474,42.209968419144126,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0
10940,1,1.4,6540,3,3.0,0,6.499657768651609,42.245551109593215,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0
8875,1,1.06,1010,58,10.0,1,6.7542778918548905,45.62026984039974,1,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0
8875,1,1.12,1770,26,6.0,1,6.75975359342916,45.69426864387844,1,0,0.8,1,0,0,0,0,0,1,0,0,0,0,0,0
8875,1,1.05,550,123,11.0,0,6.762491444216288,45.73129053309849,1,0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0
8420,1,1.16,1095,46,5.0,0,6.891170431211499,47.48822991200368,1,0,0.6,0,0,1,0,1,0,1,0,0,0,0,0,0
8340,1,1.14,991,50,5.5,1,6.913073237508556,47.79058158715702,1,0,0.4,0,0,0,0,1,0,1,0,0,0,0,0,0
8340,1,1.53,1211,38,2.5,1,6.9158110882956905,47.828443008993624,1,0,0.6,0,0,0,0,1,0,0,0,0,1,0,0,0
8340,1,1.25,1566,26,4.0,1,6.921286789869953,47.90421082762832,1,0,0.6,0,0,0,0,1,0,0,0,0,0,0,1,0
8340,1,1.4,3865,8,3.0,0,6.924024640657088,47.94211722442651,1,0,0.6,0,0,0,0,1,0,0,0,0,0,0,0,1
8400,1,1.2,1745,21,4.5,1,6.948665297741272,48.2839494200338,1,0,0.6,0,0,1,0,1,0,1,0,0,0,0,0,0
8400,1,1.3,3008,14,3.5,1,6.956878850102669,48.39816333500583,1,0,0.8,0,0,1,0,1,0,0,0,0,1,0,0,0
8400,1,1.72,3818,9,2.1,0,6.9596167008898036,48.436264623304275,1,0,0.8,0,0,1,0,1,0,0,0,0,0,0,1,0
8260,1,1.08,1173,35,8.0,1,6.967830253251201,48.55065843812269,1,0,0.6,0,0,1,0,1,0,1,0,0,0,0,0,0
8260,1,1.07,119,361,9.0,1,6.973305954825463,48.626995939604264,1,0,0.6,0,0,1,0,1,0,0,1,0,0,0,0,0
8260,1,1.16,3760,9,5.0,1,6.976043805612591,48.66518717782579,1,0,0.8,0,0,1,0,1,0,0,0,0,1,0,0,0
8260,1,1.2,3760,10,4.5,1,6.978781656399725,48.70339340770129,1,0,0.8,0,0,1,0,1,0,0,0,0,0,0,1,0
8260,1,1.44,5750,5,2.75,1,6.98151950718686,48.74161462923066,1,0,0.8,0,0,1,0,1,0,0,0,0,0,0,0,1
8660,1,1.01,654,99,26.0,1,7.003422313483917,49.04792410100441,1,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0
8660,1,1.03,1163,38,15.0,1,7.008898015058179,49.12465138548648,1,1,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0
8660,1,1.01,291,195,21.0,1,7.014373716632441,49.20143863658401,1,1,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0
8660,1,1.07,2505,16,9.0,1,7.019849418206711,49.278285854297096,1,1,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0
8660,1,1.44,5525,5,2.75,0,7.025325119780973,49.35519303862554,1,1,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0
6770,3,1.005,698,81,34.0,1,7.09924709103354,50.399309259548176,1,1,0.8,0,1,0,0,0,1,0,0,0,0,0,0,0
6770,3,1.02,728,79,17.0,1,7.104722792607802,50.47708595980081,1,1,0.8,0,1,0,0,0,1,1,0,0,0,0,0,0
6770,3,1.02,1306,30,17.0,1,7.110198494182065,50.5549226266689,1,1,0.8,0,1,0,0,0,1,0,1,0,0,0,0,0
6770,3,1.05,546,104,11.0,1,7.115674195756334,50.63281926015255,1,1,0.8,0,1,0,0,0,1,0,0,1,0,0,0,0
6770,3,1.11,3185,13,6.5,1,7.1211498973305964,50.710775860251566,1,1,0.8,0,1,0,0,0,1,0,0,0,1,0,0,0
6770,3,1.06,3200,12,10.0,1,7.1293634496919935,50.82782319780412,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0
6770,3,1.28,1070,40,3.75,1,7.134839151266256,50.90592971444179,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1
3570,7,1.03,468,115,15.0,1,7.356605065023956,54.119638082736124,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3570,7,1.06,363,149,10.0,1,7.359342915811091,54.159928152498885,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3570,7,1.06,506,104,10.0,1,7.362080766598218,54.20023321391541,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0
3570,7,1.25,2345,16,4.0,1,7.364818617385353,54.240553266985906,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1
3820,7,1.05,640,81,11.0,1,7.37303216974675,54.36160337612047,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3820,7,1.08,1233,34,8.0,1,7.375770020533878,54.40198339580632,0,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0
3820,7,1.12,1990,18,6.0,1,7.378507871321013,54.442378407146144,0,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0
3820,7,1.25,4810,6,4.0,1,7.383983572895275,54.52321340478727,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1
4320,7,1.06,1254,34,10.0,1,7.446954140999317,55.45712597814688,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
4320,7,1.08,1945,19,8.0,1,7.452429842573579,55.53871055848126,0,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0
4320,7,1.11,1746,23,6.5,1,7.455167693360714,55.57952533612931,0,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
4320,7,1.2,5035,5,4.5,1,7.457905544147842,55.620355105431116,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
4320,7,1.25,1991,18,4.0,0,7.460643394934976,55.66119986638689,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3320,8,1.33,5350,3,3.4,1,7.482546201232033,55.988497653571926,0,0,0.8,0,0,0,1,0,0,0,0,0,0,1,0,0
3320,8,1.3,3530,7,3.5,1,7.488021902806295,56.07047201690681,0,0,0.8,0,0,0,1,0,0,0,0,0,0,1,0,0
3320,8,1.33,4065,5,3.4,1,7.493497604380565,56.152506346857265,0,0,0.8,0,0,0,1,0,0,0,0,0,0,1,0,0
3320,8,1.22,2955,9,4.33,1,7.496235455167692,56.19354599931318,0,0,0.8,0,0,0,1,0,0,0,0,0,0,0,1,0
3320,8,1.22,5020,4,4.33,1,7.498973305954827,56.23460064342307,0,0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,1
4820,5,1.03,760,65,17.0,1,7.619438740588635,58.05584672158292,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4820,5,1.03,767,64,15.0,1,7.624914442162904,58.13932025030443,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0
4820,5,1.14,2075,18,5.5,1,7.627652292950032,58.18107950214588,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4820,5,1.53,4065,7,2.5,1,7.630390143737166,58.222853745641295,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0
4820,5,1.14,1175,33,5.5,1,7.633127994524301,58.264642980790576,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1
5070,5,1.01,695,75,29.0,1,7.657768651608485,58.64142072155764,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5070,5,1.01,302,191,29.0,1,7.663244353182755,58.725314016587376,1,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0
5070,5,1.2,1395,28,4.5,1,7.668720054757017,58.80926727823247,1,1,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0
5070,5,1.2,1710,24,4.5,1,7.6741957563312795,58.89328050649302,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0
5070,5,1.11,3930,6,6.5,1,7.679671457905542,58.97735370136903,1,1,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0
5070,5,1.05,1160,35,11.0,1,7.685147159479811,59.06148686286061,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
5070,5,1.2,5715,4,4.8,1,7.690622861054074,59.145679990967544,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
6980,1,1.05,435,130,11.0,1,7.7727583846680375,60.41577290642728,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
6980,1,1.06,989,39,10.0,1,7.775496235455165,60.458341707577446,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0
6980,1,1.1,3065,11,7.0,1,7.7782340862423,60.500925500381584,1,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0
6980,1,1.44,3320,7,2.75,0,7.780971937029435,60.54352428483959,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0
7160,1,1.02,292,198,19.0,1,7.8877481177275826,62.21657036871502,1,0,0.8,0,0,1,0,1,0,1,0,0,0,0,0,0
7160,1,1.17,1840,21,5.0,0,7.893223819301845,62.302982261594,1,0,0.8,0,0,1,0,1,0,0,1,0,0,0,0,0
7240,1,1.06,672,87,10.0,1,7.909650924024639,62.562577739923825,1,0,0.6,0,0,0,0,1,0,1,0,0,0,0,0,0
7240,1,1.08,744,70,8.0,0,7.9151266255989015,62.64922949926465,1,0,0.6,0,0,0,0,1,0,0,0,0,1,0,0,0
6775,1,1.11,826,61,6.5,1,7.972621492128681,63.56269345675216,1,0,0.4,0,0,1,0,1,0,1,0,0,0,0,0,0
6775,1,1.14,1125,33,5.5,1,7.9780971937029435,63.65003483217078,1,0,0.6,0,0,1,0,1,0,0,1,0,0,0,0,0
6775,1,1.17,2680,13,5.0,1,7.983572895277206,63.737436174204866,1,0,0.6,0,0,1,0,1,0,0,0,1,0,0,0,0
6775,1,1.33,3865,7,3.4,0,7.9863107460643405,63.781159332702764,1,0,0.8,0,0,1,0,1,0,0,0,0,1,0,0,0
5955,3,1.01,545,114,29.0,1,8.019164955509922,64.30700658367844,1,1,0.6,0,1,0,0,1,0,0,0,0,0,0,0,0
5955,3,1.05,720,83,11.0,1,8.024640657084191,64.3948576753286,1,1,0.8,0,1,0,0,1,0,1,0,0,0,0,0,0
5955,3,1.13,1115,34,6.0,1,8.030116358658454,64.4827687335941,1,1,0.8,0,1,0,0,1,0,0,1,0,0,0,0,0
5955,3,1.03,661,94,15.0,1,8.035592060232716,64.57073975847507,1,1,0.8,0,1,0,0,1,0,0,0,1,0,0,0,0
5955,3,1.08,2945,11,8.0,1,8.041067761806978,64.6587707499715,1,1,0.8,0,1,0,0,1,0,0,0,0,1,0,0,0
5955,3,2.63,6815,1,1.5,1,8.049281314168375,64.79092967462017,1,1,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0
5955,3,1.2,4960,4,4.8,1,8.054757015742645,64.87911058265536,1,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1
7595,2,1.01,772,68,34.0,1,8.114989733059545,65.85305836766183,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0
7595,2,1.03,769,70,15.0,1,8.120465434633815,65.94195887508255,1,1,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0
7595,2,1.04,674,88,15.0,1,8.125941136208077,66.0309193491186,1,1,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0
7595,2,1.05,2060,18,11.0,1,8.134154688569474,66.16447249757675,1,1,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0
7595,2,1.07,4255,7,9.0,1,8.136892539356602,66.20902019703712,1,1,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0
7595,2,1.2,3345,8,4.5,1,8.145106091717999,66.34275324534165,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0
7595,2,1.53,7675,1,2.63,0,8.150581793292268,66.4319835691474,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1
8795,2,1.13,297,211,6.0,1,8.240930869267622,67.912941592048,1,0,0.8,0,0,1,0,0,0,0,1,0,0,0,0,0
8795,2,1.22,3605,9,4.33,1,8.243668720054757,67.95807396600924,1,0,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0
8795,2,1.29,2310,17,3.75,1,8.246406570841891,68.00322133162432,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0
8795,2,1.62,9395,1,2.3,1,8.246406570841891,68.00322133162432,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1
9795,2,1.01,697,84,29.0,1,8.271047227926076,68.41022224658361,1,1,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0
9795,2,1.01,776,76,34.0,1,8.27378507871321,68.45551952873737,1,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0
9795,2,1.01,1110,38,26.0,1,8.281998631074607,68.59150132512167,1,1,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0
9795,2,1.02,559,105,19.0,1,8.28747433264887,68.68223081431383,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0
9795,2,1.13,3605,9,6.0,1,8.290212183436005,68.72761804639076,1,1,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0
9795,2,1.06,1015,47,10.0,1,8.298425735797402,68.86386969254464,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
9795,2,1.44,6260,3,2.88,1,8.303901437371664,68.95477908158318,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
11045,1,1.05,1380,31,11.0,1,8.446269678302535,71.33947147861281,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
11045,1,1.1,1570,23,7.0,1,8.449007529089663,71.38572822661381,0,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0
11045,1,1.29,4280,7,3.75,1,8.451745379876797,71.43199996626879,0,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
11045,1,1.36,4935,5,3.2,1,8.454483230663932,71.47828669757764,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
11045,1,1.33,2060,17,3.4,1,8.45722108145106,71.52458842054023,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
11445,1,1.2,3460,10,4.5,1,8.476386036960989,71.84912024758721,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0
11445,1,1.62,5490,4,2.3,0,8.481861738535251,71.94197855162822,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0
11445,1,1.14,3245,11,5.5,1,8.487337440109513,72.03489682228471,0,0,0.8,0,0,0,1,0,0,0,0,0,0,1,0,0
11445,1,1.62,8455,2,2.3,1,8.492813141683776,72.12787505955664,0,0,0.8,0,0,0,1,0,0,0,0,0,0,0,1,0
11445,1,1.53,5490,4,2.5,1,8.49555099247091,72.17438666567347,0,0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,1
11055,1,1.01,321,187,34.0,1,8.648870636550306,74.8029632877821,1,1,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0
11055,1,1.02,1052,43,19.0,1,8.657084188911703,74.945106653905,1,1,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0
11055,1,1.05,1375,32,11.0,1,8.662559890485966,75.03994385625623,1,1,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0
11055,1,1.02,1765,19,19.0,1,8.668035592060235,75.13484102522304,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0
11055,1,1.1,2840,12,7.0,1,8.673511293634498,75.22979816080517,1,1,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0
11055,1,1.5,6490,4,2.63,0,8.681724845995895,75.37234630158244,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
9675,1,1.02,801,69,21.0,1,8.799452429842574,77.4303630650624,1,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0
9675,1,1.03,513,123,17.0,0,8.807665982203972,77.57498005407305,1,0,0.8,0,0,1,0,0,0,0,1,0,0,0,0,0
9725,1,1.14,1089,41,5.5,1,8.884325804243666,78.93124499594987,1,0,0.6,0,0,1,0,1,0,1,0,0,0,0,0,0
9725,1,1.2,1590,24,4.5,1,8.889801505817935,79.02857081284283,1,0,0.6,0,0,1,0,1,0,0,1,0,0,0,0,0
9725,1,1.22,3355,11,4.33,1,8.892539356605063,79.07725620876998,1,0,0.6,0,0,1,0,1,0,0,0,0,1,0,0,0
9725,1,1.4,3465,10,3.0,0,8.895277207392198,79.12595659635113,1,0,0.8,0,0,1,0,1,0,0,0,0,0,0,1,0
9990,1,1.08,715,83,8.0,1,8.969199178644764,80.44653390620192,1,0,0.6,0,0,1,0,1,0,1,0,0,0,0,0,0
9990,1,1.07,1320,32,9.0,0,8.974674880219027,80.5447892056344,1,0,0.8,0,0,1,0,1,0,0,1,0,0,0,0,0
9860,1,1.08,682,85,8.0,1,9.002053388090346,81.03696520202887,1,0,0.6,0,0,0,0,1,0,1,0,0,0,0,0,0
9860,1,1.14,1605,27,5.5,1,9.00479123887748,81.08626525576463,1,0,0.6,0,0,0,0,1,0,0,0,0,1,0,0,0
9860,1,1.14,1029,44,5.5,0,9.007529089664615,81.13558030115425,1,0,0.6,0,0,0,0,1,0,0,0,0,0,0,1,0
9960,1,1.02,450,142,21.0,1,9.01848049281314,81.33299039925113,1,1,0.6,0,1,0,0,1,0,0,0,0,0,0,0,0
9960,1,1.03,816,63,17.0,1,9.02395619438741,81.4317853982229,1,1,0.6,0,1,0,0,1,0,1,0,0,0,0,0,0
9960,1,1.2,1370,30,4.5,1,9.029431895961672,81.53064036381,1,1,0.8,0,1,0,0,1,0,0,1,0,0,0,0,0
